time_s,p_hull_kg_m_s,p_photon_kg_m_s,p_total_kg_m_s
1.3380000000000001e-06,-1.339126726608784e-07,1.339126726608676e-07,-1.079967007749233e-20
1.339e-06,-1.3875848040177655e-07,1.3875848040176575e-07,-1.079967007749233e-20
1.34e-06,-1.436042881426747e-07,1.436042881426639e-07,-1.079967007749233e-20
1.3410000000000002e-06,-1.4845009588357287e-07,1.484500958835621e-07,-1.0773200297890632e-20
1.342e-06,-1.5329590362447103e-07,1.5329590362446026e-07,-1.0773200297890632e-20
1.343e-06,-1.581417113653692e-07,1.5814171136535845e-07,-1.0746730518288936e-20
1.3440000000000002e-06,-1.6298751910626736e-07,1.629875191062566e-07,-1.0746730518288936e-20
1.345e-06,-1.6783332684716552e-07,1.678333268471548e-07,-1.0720260738687239e-20
1.3460000000000001e-06,-1.7267913458806368e-07,1.7267913458805296e-07,-1.0720260738687239e-20
1.347e-06,-1.7752494232896184e-07,1.7752494232895115e-07,-1.0693790959085542e-20
1.348e-06,-1.8237075006986e-07,1.823707500698493e-07,-1.0693790959085542e-20
1.3490000000000001e-06,-1.8721655781075816e-07,1.8721655781074747e-07,-1.0693790959085542e-20
1.35e-06,-1.9206236555165632e-07,1.9206236555164566e-07,-1.0667321179483845e-20
1.351e-06,-1.9690817329255448e-07,1.9690817329254382e-07,-1.0667321179483845e-20
1.3520000000000001e-06,-1.920672113593972e-07,1.9206721135938654e-07,-1.0667321179483845e-20
1.353e-06,-1.8722624942623994e-07,1.8722624942622927e-07,-1.0667321179483845e-20
1.354e-06,-1.8238528749308266e-07,1.82385287493072e-07,-1.0667321179483845e-20
1.3550000000000002e-06,-1.775443255599254e-07,1.7754432555991472e-07,-1.0667321179483845e-20
1.356e-06,-1.7270336362676812e-07,1.7270336362675745e-07,-1.0667321179483845e-20
1.357e-06,-1.6786240169361085e-07,1.6786240169360018e-07,-1.0667321179483845e-20
1.3580000000000002e-06,-1.6302143976045357e-07,1.630214397604429e-07,-1.0667321179483845e-20
1.359e-06,-1.581804778272963e-07,1.5818047782728563e-07,-1.0667321179483845e-20
1.3600000000000001e-06,-1.5333951589413903e-07,1.5333951589412836e-07,-1.0667321179483845e-20
1.3610000000000002e-06,-1.4849855396098175e-07,1.4849855396097109e-07,-1.0667321179483845e-20
1.362e-06,-1.4365759202782448e-07,1.436575920278138e-07,-1.0667321179483845e-20
1.3630000000000001e-06,-1.388166300946672e-07,1.3881663009465654e-07,-1.0667321179483845e-20
1.364e-06,-1.3397566816150993e-07,1.3397566816149924e-07,-1.0693790959085542e-20
1.365e-06,-1.2913470622835266e-07,1.2913470622834197e-07,-1.0693790959085542e-20
1.3660000000000001e-06,-1.242937442951954e-07,1.242937442951847e-07,-1.0693790959085542e-20
1.367e-06,-1.1945278236203812e-07,1.1945278236202742e-07,-1.0693790959085542e-20
1.368e-06,-1.1461182042888082e-07,1.1461182042887015e-07,-1.0667321179483845e-20
1.3690000000000001e-06,-1.0977085849572354e-07,1.0977085849571288e-07,-1.0667321179483845e-20
1.37e-06,-1.0492989656256631e-07,1.049298965625556e-07,-1.070702584888639e-20
1.371e-06,-1.0008893462940909e-07,1.0008893462939833e-07,-1.0759965408089784e-20
1.3720000000000002e-06,-9.524797269625187e-08,9.524797269624106e-08,-1.0812904967293178e-20
1.373e-06,-9.040701076309465e-08,9.040701076308378e-08,-1.0865844526496572e-20
1.374e-06,-8.556604882993743e-08,8.556604882992651e-08,-1.0918784085699965e-20
1.3750000000000002e-06,-8.072508689678021e-08,8.072508689676924e-08,-1.0971723644903359e-20
1.376e-06,-7.588412496362299e-08,7.588412496361195e-08,-1.1037898093907601e-20
1.3770000000000001e-06,-7.104316303046577e-08,7.104316303045468e-08,-1.1090837653110995e-20
1.3780000000000002e-06,-6.620220109730855e-08,6.62022010972974e-08,-1.1143777212314389e-20
1.379e-06,-6.136123916415133e-08,6.136123916414013e-08,-1.1196716771517783e-20
1.3800000000000001e-06,-5.6520277230994055e-08,5.652027723098286e-08,-1.1196716771517783e-20
1.381e-06,-5.167931529783678e-08,5.1679315297825586e-08,-1.1196716771517783e-20
1.382e-06,-4.683835336467951e-08,4.6838353364668306e-08,-1.1203334216418207e-20
1.3830000000000001e-06,-4.1997391431522236e-08,4.199739143151103e-08,-1.1203334216418207e-20
1.384e-06,-3.715642949836496e-08,3.715642949835376e-08,-1.1203334216418207e-20
1.385e-06,-3.231546756520769e-08,3.231546756519649e-08,-1.1203334216418207e-20
1.3860000000000002e-06,-2.747450563205041e-08,2.747450563203921e-08,-1.1200025493967995e-20
1.387e-06,-2.2633543698893138e-08,2.2633543698881934e-08,-1.1203334216418207e-20
1.388e-06,-1.7792581765735865e-08,1.779258176572466e-08,-1.1203334216418207e-20
1.3890000000000002e-06,-1.2951619832578591e-08,1.2951619832567385e-08,-1.1206642938868419e-20
1.39e-06,-8.110657899421318e-09,8.110657899410112e-09,-1.1206642938868419e-20
1.3910000000000001e-06,-3.2696959662640454e-09,3.2696959662528363e-09,-1.1209124480706078e-20
1.3920000000000002e-06,1.5712659668932276e-09,-1.5712659669044384e-09,-1.1210778841931184e-20
1.393e-06,-3.2648550043308926e-09,3.2648550043196793e-09,-1.1213260383768843e-20
1.3940000000000001e-06,-8.100975975555013e-09,8.100975975543796e-09,-1.1216569106219055e-20
1.395e-06,-1.2937096946779133e-08,1.2937096946767915e-08,-1.1218223467444161e-20
1.396e-06,-1.7773217918003253e-08,1.7773217917992033e-08,-1.1219877828669267e-20
1.3970000000000001e-06,-2.2609338889227367e-08,2.260933888921615e-08,-1.1216569106219055e-20
1.398e-06,-2.744545986045148e-08,2.7445459860440267e-08,-1.1213260383768843e-20
1.399e-06,-3.2281580831675614e-08,3.2281580831664384e-08,-1.1229803996019904e-20
1.4000000000000001e-06,-3.711770180289974e-08,3.7117701802888504e-08,-1.1236421440920328e-20
1.401e-06,-4.195382277412387e-08,4.195382277411262e-08,-1.1249656330721176e-20
1.402e-06,-4.6789943745347994e-08,4.678994374533674e-08,-1.12562737756216e-20
1.4030000000000002e-06,-5.1626064716572134e-08,5.162606471656086e-08,-1.1276126110322873e-20
1.404e-06,-5.6462185687796274e-08,5.646218568778497e-08,-1.130259588992457e-20
1.405e-06,-6.129830665902044e-08,6.12983066590091e-08,-1.1342300559327115e-20
1.4060000000000002e-06,-6.613442763024461e-08,6.613442763023321e-08,-1.139524011853051e-20
1.407e-06,-7.097054860146877e-08,7.097054860145733e-08,-1.1448179677733903e-20
1.4080000000000001e-06,-7.580666957269294e-08,7.580666957268144e-08,-1.1501119236937297e-20
1.4090000000000002e-06,-8.064279054391711e-08,8.064279054390557e-08,-1.1540823906339842e-20
1.41e-06,-8.547891151514127e-08,8.547891151512968e-08,-1.1593763465543236e-20
1.4110000000000001e-06,-9.031503248636544e-08,9.03150324863538e-08,-1.164670302474663e-20
1.412e-06,-9.515115345758961e-08,9.515115345757792e-08,-1.1686407694149175e-20
1.413e-06,-9.998727442881377e-08,9.998727442880203e-08,-1.1739347253352569e-20
1.4140000000000001e-06,-1.0482339540003794e-07,1.0482339540002615e-07,-1.1792286812555963e-20
1.415e-06,-1.0965951637126204e-07,1.0965951637125027e-07,-1.1765817032954266e-20
1.416e-06,-1.1449563734248615e-07,1.1449563734247439e-07,-1.1765817032954266e-20
1.4170000000000002e-06,-1.1933175831371024e-07,1.1933175831369851e-07,-1.172611236355172e-20
1.418e-06,-1.2416787928493435e-07,1.2416787928492263e-07,-1.172611236355172e-20
1.419e-06,-1.2900400025615847e-07,1.2900400025614674e-07,-1.172611236355172e-20
1.4200000000000002e-06,-1.3384012122738258e-07,1.3384012122737086e-07,-1.172611236355172e-20
1.421e-06,-1.386762421986067e-07,1.3867624219859497e-07,-1.172611236355172e-20
1.4220000000000001e-06,-1.435123631698308e-07,1.4351236316981908e-07,-1.172611236355172e-20
1.4230000000000002e-06,-1.4834848414105492e-07,1.4834848414104322e-07,-1.1699642583950023e-20
1.424e-06,-1.5318460511227904e-07,1.5318460511226734e-07,-1.1699642583950023e-20
1.4250000000000001e-06,-1.5802072608350315e-07,1.5802072608349145e-07,-1.1699642583950023e-20
1.426e-06,-1.6285684705472726e-07,1.6285684705471556e-07,-1.1699642583950023e-20
1.427e-06,-1.6769296802595138e-07,1.6769296802593968e-07,-1.1699642583950023e-20
1.4280000000000001e-06,-1.725290889971755e-07,1.725290889971638e-07,-1.1699642583950023e-20
1.429e-06,-1.773652099683996e-07,1.7736520996838793e-07,-1.1673172804348327e-20
1.43e-06,-1.8220133093962372e-07,1.8220133093961204e-07,-1.1673172804348327e-20
1.4310000000000001e-06,-1.8703745191084783e-07,1.8703745191083616e-07,-1.1673172804348327e-20
1.432e-06,-1.9187357288207194e-07,1.9187357288206027e-07,-1.1673172804348327e-20
1.433e-06,-1.9670969385329606e-07,1.9670969385328439e-07,-1.1673172804348327e-20
1.4340000000000002e-06,-1.9187840900304315e-07,1.918784090030315e-07,-1.164670302474663e-20
1.435e-06,-1.8704712415279023e-07,1.870471241527786e-07,-1.1620233245144933e-20
1.436e-06,-1.8221583930253732e-07,1.822158393025257e-07,-1.1620233245144933e-20
1.4370000000000002e-06,-1.773845544522844e-07,1.773845544522728e-07,-1.1593763465543236e-20
1.438e-06,-1.725532696020315e-07,1.7255326960201993e-07,-1.1567293685941539e-20
1.4390000000000001e-06,-1.6772198475177858e-07,1.6772198475176704e-07,-1.1540823906339842e-20
1.4400000000000002e-06,-1.6289069990152567e-07,1.6289069990151413e-07,-1.1540823906339842e-20
1.441e-06,-1.5805941505127275e-07,1.5805941505126124e-07,-1.1514354126738145e-20
1.4420000000000001e-06,-1.5322813020101984e-07,1.5322813020100835e-07,-1.1487884347136448e-20
1.443e-06,-1.4839684535076693e-07,1.4839684535075547e-07,-1.1461414567534751e-20
1.444e-06,-1.4356556050051401e-07,1.4356556050050255e-07,-1.1461414567534751e-20
1.4450000000000001e-06,-1.387342756502611e-07,1.3873427565024967e-07,-1.1434944787933055e-20
1.446e-06,-1.339029908000082e-07,1.3390299079999678e-07,-1.1408475008331358e-20
1.447e-06,-1.2907170594975527e-07,1.290717059497439e-07,-1.1382005228729661e-20
1.4480000000000002e-06,-1.2424042109950236e-07,1.2424042109949098e-07,-1.1382005228729661e-20
1.449e-06,-1.1940913624924945e-07,1.194091362492381e-07,-1.1355535449127964e-20
1.45e-06,-1.1457785139899656e-07,1.145778513989852e-07,-1.1355535449127964e-20
1.4510000000000002e-06,-1.0974656654874365e-07,1.097465665487323e-07,-1.1342300559327115e-20
1.452e-06,-1.049152816984908e-07,1.0491528169847942e-07,-1.1382005228729661e-20
1.4530000000000001e-06,-1.0008399684823794e-07,1.0008399684822652e-07,-1.1421709898132206e-20
1.4540000000000002e-06,-9.525271199798508e-08,9.525271199797363e-08,-1.1448179677733903e-20
1.455e-06,-9.042142714773222e-08,9.042142714772073e-08,-1.1487884347136448e-20
1.4560000000000001e-06,-8.559014229747936e-08,8.559014229746785e-08,-1.1514354126738145e-20
1.4570000000000002e-06,-8.07588574472265e-08,8.075885744721495e-08,-1.155405879614069e-20
1.458e-06,-7.592757259697364e-08,7.592757259696206e-08,-1.1580528575742387e-20
1.4590000000000001e-06,-7.109628774672078e-08,7.109628774670916e-08,-1.1620233245144933e-20
1.46e-06,-6.626500289646792e-08,6.626500289645627e-08,-1.164670302474663e-20
1.461e-06,-6.143371804621506e-08,6.143371804620337e-08,-1.1686407694149175e-20
1.4620000000000001e-06,-5.660243319596217e-08,5.6602433195950486e-08,-1.1686407694149175e-20
1.463e-06,-5.1771148345709286e-08,5.1771148345697586e-08,-1.1699642583950023e-20
1.464e-06,-4.69398634954564e-08,4.69398634954447e-08,-1.1699642583950023e-20
1.4650000000000002e-06,-4.210857864520351e-08,4.21085786451918e-08,-1.1712877473750872e-20
1.466e-06,-3.7277293794950626e-08,3.727729379493891e-08,-1.1712877473750872e-20
1.467e-06,-3.244600894469774e-08,3.244600894468601e-08,-1.172611236355172e-20
1.4680000000000002e-06,-2.7614724094444846e-08,2.7614724094433123e-08,-1.1722803641101508e-20
1.469e-06,-2.278343924419196e-08,2.278343924418023e-08,-1.1729421086001932e-20
1.4700000000000001e-06,-1.7952154393939073e-08,1.7952154393927337e-08,-1.1736038530902357e-20
1.4710000000000002e-06,-1.3120869543686186e-08,1.3120869543674443e-08,-1.1742655975802781e-20
1.472e-06,-8.2895846934333e-09,8.28958469342155e-09,-1.1749273420703205e-20
1.4730000000000001e-06,-3.4582998431804078e-09,3.458299843168657e-09,-1.1750927781928311e-20
1.474e-06,1.3729850070724839e-09,-1.3729850070842365e-09,-1.1752582143153417e-20
1.475e-06,-3.453468558330158e-09,3.4534685583184037e-09,-1.1754236504378523e-20
1.4760000000000001e-06,-8.2799221237328e-09,8.279922123721044e-09,-1.175589086560363e-20
1.477e-06,-1.3106375689135447e-08,1.3106375689123684e-08,-1.1762508310504054e-20
1.478e-06,-1.7932829254538093e-08,1.7932829254526324e-08,-1.1769125755404478e-20
1.4790000000000002e-06,-2.275928281994074e-08,2.2759282819928964e-08,-1.1775743200304902e-20
1.48e-06,-2.758573638534338e-08,2.7585736385331605e-08,-1.1775743200304902e-20
1.481e-06,-3.241218995074603e-08,3.241218995073425e-08,-1.1779051922755114e-20
1.4820000000000002e-06,-3.723864351614867e-08,3.723864351613689e-08,-1.1779051922755114e-20
1.483e-06,-4.206509708155131e-08,4.206509708153953e-08,-1.1779051922755114e-20
1.4840000000000001e-06,-4.689155064695395e-08,4.689155064694217e-08,-1.1779051922755114e-20
1.4850000000000002e-06,-5.17180042123566e-08,5.171800421234481e-08,-1.1792286812555963e-20
1.486e-06,-5.654445777775927e-08,5.654445777774745e-08,-1.181875659215766e-20
1.4870000000000001e-06,-6.137091134316196e-08,6.137091134315009e-08,-1.1871696151361053e-20
1.4880000000000002e-06,-6.619736490856465e-08,6.619736490855273e-08,-1.1924635710564447e-20
1.489e-06,-7.102381847396735e-08,7.102381847395537e-08,-1.197757526976784e-20
1.4900000000000001e-06,-7.585027203937004e-08,7.585027203935801e-08,-1.2030514828971235e-20
1.491e-06,-8.067672560477273e-08,8.067672560476065e-08,-1.2083454388174628e-20
1.492e-06,-8.550317917017543e-08,8.550317917016329e-08,-1.2136393947378022e-20
1.4930000000000001e-06,-9.032963273557812e-08,9.032963273556593e-08,-1.2189333506581416e-20
1.494e-06,-9.515608630098081e-08,9.515608630096857e-08,-1.224227306578481e-20
1.495e-06,-9.99825398663835e-08,9.998253986637121e-08,-1.2295212624988203e-20
1.4960000000000002e-06,-1.048089934317862e-07,1.0480899343177385e-07,-1.2348152184191597e-20
1.497e-06,-1.0963544699718883e-07,1.0963544699717649e-07,-1.2334917294390749e-20
1.498e-06,-1.1446190056259144e-07,1.1446190056257913e-07,-1.2308447514789052e-20
1.4990000000000002e-06,-1.1928835412799408e-07,1.1928835412798177e-07,-1.2308447514789052e-20
1.5e-06,-1.241148076933967e-07,1.241148076933844e-07,-1.2281977735187355e-20
1.5010000000000001e-06,-1.289412612587993e-07,1.2894126125878705e-07,-1.2255507955585658e-20
1.5020000000000002e-06,-1.3376771482420192e-07,1.337677148241897e-07,-1.2229038175983961e-20
1.503e-06,-1.3859416838960453e-07,1.3859416838959233e-07,-1.2202568396382264e-20
1.5040000000000001e-06,-1.4342062195500715e-07,1.4342062195499497e-07,-1.2176098616780567e-20
1.505e-06,-1.4824707552040976e-07,1.482470755203976e-07,-1.214962883717887e-20
1.506e-06,-1.5307352908581238e-07,1.5307352908580025e-07,-1.2123159057577174e-20
1.5070000000000001e-06,-1.57899982651215e-07,1.578999826512029e-07,-1.2096689277975477e-20
1.508e-06,-1.627264362166176e-07,1.6272643621660553e-07,-1.207021949837378e-20
1.509e-06,-1.6755288978202022e-07,1.6755288978200817e-07,-1.2043749718772083e-20
1.5100000000000002e-06,-1.7237934334742283e-07,1.723793433474108e-07,-1.2017279939170386e-20
1.511e-06,-1.7720579691282544e-07,1.7720579691281345e-07,-1.1990810159568689e-20
1.512e-06,-1.8203225047822806e-07,1.820322504782161e-07,-1.1964340379966992e-20
1.5130000000000002e-06,-1.8685870404363067e-07,1.8685870404361873e-07,-1.1937870600365295e-20
1.514e-06,-1.9168515760903328e-07,1.9168515760902137e-07,-1.1911400820763599e-20
1.5150000000000001e-06,-1.965116111744359e-07,1.9651161117442401e-07,-1.1884931041161902e-20
1.5160000000000002e-06,-1.9168998406259866e-07,1.9168998406258677e-07,-1.1884931041161902e-20
1.517e-06,-1.8686835695076142e-07,1.8686835695074953e-07,-1.1884931041161902e-20
1.5180000000000001e-06,-1.8204672983892418e-07,1.820467298389123e-07,-1.1884931041161902e-20
1.5190000000000002e-06,-1.7722510272708694e-07,1.7722510272707506e-07,-1.1884931041161902e-20
1.52e-06,-1.724034756152497e-07,1.7240347561523782e-07,-1.1884931041161902e-20
1.5210000000000001e-06,-1.6758184850341246e-07,1.6758184850340058e-07,-1.1884931041161902e-20
1.522e-06,-1.6276022139157522e-07,1.6276022139156334e-07,-1.1884931041161902e-20
1.523e-06,-1.5793859427973798e-07,1.579385942797261e-07,-1.1884931041161902e-20
1.5240000000000001e-06,-1.5311696716790074e-07,1.5311696716788886e-07,-1.1884931041161902e-20
1.525e-06,-1.482953400560635e-07,1.4829534005605162e-07,-1.1884931041161902e-20
1.526e-06,-1.4347371294422626e-07,1.434737129442144e-07,-1.1858461261560205e-20
1.5270000000000002e-06,-1.3865208583238903e-07,1.3865208583237717e-07,-1.1858461261560205e-20
1.528e-06,-1.3383045872055179e-07,1.3383045872053993e-07,-1.1858461261560205e-20
1.529e-06,-1.2900883160871455e-07,1.290088316087027e-07,-1.1858461261560205e-20
1.5300000000000002e-06,-1.241872044968773e-07,1.2418720449686545e-07,-1.1858461261560205e-20
1.531e-06,-1.1936557738504007e-07,1.193655773850282e-07,-1.1858461261560205e-20
1.5320000000000001e-06,-1.145439502732028e-07,1.1454395027319097e-07,-1.1831991481958508e-20
1.5330000000000002e-06,-1.0972232316136556e-07,1.0972232316135373e-07,-1.1831991481958508e-20
1.534e-06,-1.0490069604952836e-07,1.0490069604951649e-07,-1.1871696151361053e-20
1.5350000000000001e-06,-1.0007906893769118e-07,1.0007906893767925e-07,-1.1924635710564447e-20
1.5360000000000002e-06,-9.525744182585399e-08,9.525744182584201e-08,-1.197757526976784e-20
1.537e-06,-9.04358147140168e-08,9.043581471400477e-08,-1.2030514828971235e-20
1.5380000000000001e-06,-8.561418760217962e-08,8.561418760216755e-08,-1.207021949837378e-20
1.539e-06,-8.079256049034243e-08,8.07925604903303e-08,-1.2123159057577174e-20
1.54e-06,-7.597093337850524e-08,7.597093337849307e-08,-1.2176098616780567e-20
1.5410000000000002e-06,-7.114930626666806e-08,7.114930626665583e-08,-1.2229038175983961e-20
1.542e-06,-6.632767915483087e-08,6.632767915481859e-08,-1.2281977735187355e-20
1.543e-06,-6.150605204299368e-08,6.150605204298135e-08,-1.2334917294390749e-20
1.5440000000000002e-06,-5.668442493115647e-08,5.6684424931144116e-08,-1.2354769629092021e-20
1.545e-06,-5.186279781931926e-08,5.1862797819306876e-08,-1.2381239408693718e-20
1.546e-06,-4.704117070748202e-08,4.704117070746964e-08,-1.2381239408693718e-20
1.5470000000000002e-06,-4.221954359564478e-08,4.2219543595632404e-08,-1.2374621963793294e-20
1.548e-06,-3.739791648380754e-08,3.7397916483795164e-08,-1.2374621963793294e-20
1.5490000000000001e-06,-3.25762893719703e-08,3.2576289371957925e-08,-1.2374621963793294e-20
1.5500000000000002e-06,-2.7754662260133054e-08,2.7754662260120686e-08,-1.236800451889287e-20
1.551e-06,-2.2933035148295814e-08,2.293303514828345e-08,-1.2364695796442658e-20
1.5520000000000001e-06,-1.811140803645858e-08,1.8111408036446213e-08,-1.236800451889287e-20
1.553e-06,-1.3289780924621348e-08,1.3289780924608974e-08,-1.2374621963793294e-20
1.554e-06,-8.468153812784116e-09,8.468153812771736e-09,-1.2379585047468612e-20
1.5550000000000001e-06,-3.6465267009468794e-09,3.646526700934498e-09,-1.2381239408693718e-20
1.556e-06,1.1751004108903567e-09,-1.1751004109027396e-09,-1.2382893769918824e-20
